conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,clean_comment,auto_label,conf_score
1910880682886472038,2025-04-12 02:20:31+00:00,0,Patrick Kluivert Minta Asisten Pelatih Persebaya Surabaya Uston Nawawi Rekomendasikan Gelandang Potensial https://t.co/9IwbLi2GHK,1910880682886472038,,,in,,0,0,0,https://x.com/Komunitas_Bonek/status/1910880682886472038,748949148951384064,Komunitas_Bonek,patrick kluivert minta asisten latih baya surabaya uston nawawi rekomendasi gelandang potensial,negative,0.9986108541488647
1910706566179021183,2025-04-11 15:33:13+00:00,1,@ekuzpratamax @Rhandsome123 NA udah benar U17 muara U17 biar tetap lagipula U20 kayaknya Danny gaya main g beda jauh yang ingin gaya nyerang kan hanya Patrick Kluivert lainnya gaya pragmatis ala LVG,1910717784721662010,,ekuzpratamax,in,,0,0,0,https://x.com/BukanOrdalPSSI/status/1910717784721662010,1296736516161454080,BukanOrdalPSSI,udah benar muara biar tetap lagipula kayak danny gaya main beda jauh gaya nyerang kan patrick kluivert gaya pragmatis ala lvg,negative,0.9329468011856079
1910677511203430906,2025-04-11 12:53:11+00:00,0,sumpah m sihran malam ini layak dipanggil patrick kluivert @marsekalbhekti,1910677511203430906,,,in,,0,1,0,https://x.com/mbahtoba___T/status/1910677511203430906,1279690949606559744,mbahtoba___T,sumpah sihran malam layak panggil patrick kluivert,positive,0.8098365664482117
1910627652391534653,2025-04-11 10:32:41+00:00,0,@convomf setuju setuju aja sih,1910642150750212397,,convomf,in,,0,0,0,https://x.com/fafasll/status/1910642150750212397,1697468149644636160,fafasll,tuju tuju aja sih,negative,0.8870788812637329
1910620125037736337,2025-04-11 09:24:37+00:00,0,@tanyakanrl namanya juga hidup,1910625021695054286,,tanyakanrl,in,,0,0,0,https://x.com/fafasll/status/1910625021695054286,1697468149644636160,fafasll,nama hidup,positive,0.6017044186592102
1910608819463368820,2025-04-11 08:54:10+00:00,1,@tanyakanrl lebih suka di belakang sih,1910617358072504694,,tanyakanrl,in,,0,0,0,https://x.com/fafasll/status/1910617358072504694,1697468149644636160,fafasll,lebih suka belakang sih,negative,0.9920170307159424
1910493080215494887,2025-04-11 06:22:52+00:00,0,@ccdipity gak juga sih,1910579282843476456,,ccdipity,in,,0,0,0,https://x.com/fafasll/status/1910579282843476456,1697468149644636160,fafasll,sih,positive,0.9972692131996155
1910533299799236917,2025-04-11 06:17:38+00:00,0,@tanyarlfes ini sungguh membagongkan,1910577964426944637,,tanyarlfes,in,,0,0,0,https://x.com/fafasll/status/1910577964426944637,1697468149644636160,fafasll,sungguh bagong,positive,0.9735854864120483
1910512743750525192,2025-04-11 05:37:38+00:00,0,@unmagnetism tumben baik,1910567898189619555,,unmagnetism,in,,0,0,0,https://x.com/fafasll/status/1910567898189619555,1697468149644636160,fafasll,tumben baik,positive,0.9913461804389954
1910414038036865257,2025-04-11 04:47:45+00:00,0,@FansKekeyi @erickthohir Shin Tae-yong lebih terbukti berhasil ketimbang Patrick Kluivert untuk timnas senior. Shin membawa Indonesia lolos ke putaran ketiga kualifikasi Piala Dunia 2026 menang 2-0 atas Arab Saudi dan membawa tim U-23 ke semifinal Piala Asia U-23 2024. Kluivert baru menangani satu,1910555347494084827,,FansKekeyi,in,,0,0,0,https://x.com/grok/status/1910555347494084827,1720665183188922368,grok,shin tae yong lebih bukti hasil ketimbang patrick kluivert timnas senior shin bawa indonesia lolos putar tiga kualifikasi piala dunia menang atas arab saudi bawa tim semifinal piala asia kluivert baru tangan satu,negative,0.9948900938034058
1910414038036865257,2025-04-11 02:35:41+00:00,0,@ArshakaDiaz @erickthohir Berdasarkan informasi terbaru sepertinya Coach Nova Arianto akan tetap melatih Timnas U-17 di Piala Dunia U-17 2025. Prestasinya membawa tim lolos ke turnamen ini termasuk kemenangan atas Yaman dan Korsel mendapat banyak dukungan termasuk dari Patrick Kluivert. Belum ada,1910522111430713756,,ArshakaDiaz,in,,0,0,0,https://x.com/grok/status/1910522111430713756,1720665183188922368,grok,dasar informasi baru coach nova arianto tetap latih timnas piala dunia prestasi bawa tim lolos turnamen masuk menang atas yaman korsel banyak dukung masuk patrick kluivert,negative,0.9351561665534973
1910413021090111712,2025-04-11 01:57:35+00:00,0,@IndostransferFC @PSSI @TimnasIndonesia resmi mengangkat salah satu asisten Patrick Kluivert dengan tujuan agar bersinergi dan menerapkan pola permainan berjenjang dengan timnas senior,1910512522316439828,,IndostransferFC,in,,0,0,0,https://x.com/Fadel_Ahcie/status/1910512522316439828,1517496973125128196,Fadel_Ahcie,resmi angkat salah satu asisten patrick kluivert tuju sinergi terap pola main jenjang timnas senior,negative,0.9987119436264038
1910467831797342428,2025-04-10 23:00:00+00:00,1,Patrick Kluivert Bahagia PSSI Dikabarkan Lobi 2 Gelandang Keturunan: Salah Satunya Pemain VfB Stuttgart Laurin Ulrich! https://t.co/QPL8S9kt4Z,1910467831797342428,,,in,,0,0,0,https://x.com/okezonenews/status/1910467831797342428,47274731,okezonenews,patrick kluivert bahagia pssi kabar lobi gelandang turun salah satu main vfb stuttgart laurin ulrich,negative,0.9976170063018799
1910413021090111712,2025-04-10 22:01:40+00:00,8,@IndostransferFC @PSSI @TimnasIndonesia Lebih gilanya lagi..coach nova dan team di ambil patrick kluivert dan alex pastoor di pildun U-17..mudah2an tidak yaa,1910453153679745090,,IndostransferFC,in,,0,3,0,https://x.com/nafritzicosta/status/1910453153679745090,207857927,nafritzicosta,lebih gila coach nova team ambil patrick kluivert alex pastoor pildun mudah yaa,positive,0.9096606969833374
1909534280880959921,2025-04-09 15:32:28+00:00,0,@gonpoplike @mochiimoi @tanyarlfes Danny lanzaat assisten patrick kluivert itu dulu cukup vokal tentang RMS loh. Ga tau deh sekarang. Negara kepulauan solomon dkk jg ga suka indo krn dianggap menjajah papua.,1909992820372287498,,gonpoplike,in,,0,0,0,https://x.com/taeyang_shii/status/1909992820372287498,1445049966766936070,taeyang_shii,danny lanzaat assisten patrick kluivert dulu cukup vokal rms loh tau deh sekarang negara pulau solomon dkk suka indo krn anggap jajah papua,positive,0.5890753269195557
1909964779927597495,2025-04-09 13:41:03+00:00,0,anjinglah Ijat kayak Patrick Kluivert ,1909964779927597495,,,in,,0,0,0,https://x.com/yangjualankopi/status/1909964779927597495,1065989351010525184,yangjualankopi,anjing ijat kayak patrick kluivert,negative,0.9854533076286316
1909964375328465350,2025-04-09 13:39:27+00:00,1,BREAKING Dirut PT Liga Indonesia Baru Ferry Paulus memastikan Liga 1 2025/2026 akan jeda selama SEA Games 2025 di Thailand. Keputusan diambil usai LIB berdiskusi dengan tim pelatih Timnas Indonesia yang dikepalai Patrick Kluivert juga pelatih Timnas U-23 Gerald Vanenburg. https://t.co/RV2laSs4nN,1909964375328465350,https://pbs.twimg.com/media/GoGOea-bIAAP5IE.jpg,,in,,0,1,0,https://x.com/footballicious/status/1909964375328465350,174128129,footballicious,breaking dirut liga indonesia baru ferry paulus liga jeda lama sea games thailand putus ambil usai lib diskus tim latih timnas indonesia palai patrick kluivert latih timnas gerald vanenburg,negative,0.9984385371208191
1909950673652998193,2025-04-09 12:45:00+00:00,0,Gambar 3 patrick kluivert kecil,1909950673652998193,,,in,,0,0,0,https://x.com/okkyrizalORR/status/1909950673652998193,232002363,okkyrizalORR,gambar patrick kluivert kecil,negative,0.9741782546043396
1909911244142002605,2025-04-09 12:03:19+00:00,0,@pranatadayken namanya juga takdir,1909940183140823513,,pranatadayken,in,,0,0,0,https://x.com/fafasll/status/1909940183140823513,1697468149644636160,fafasll,nama takdir,negative,0.7302675247192383
1909775291586875868,2025-04-09 11:57:26+00:00,0,@_172jt andai kebencian bisa jadi duit,1909938705504342425,,_172jt,in,,0,0,0,https://x.com/fafasll/status/1909938705504342425,1697468149644636160,fafasll,andai benci duit,negative,0.9987228512763977
1909937288521613665,2025-04-09 11:51:49+00:00,0,membosanlan,1909937288521613665,,,in,,0,0,0,https://x.com/fafasll/status/1909937288521613665,1697468149644636160,fafasll,membosanlan,negative,0.9992101192474365
1909832505488023870,2025-04-09 11:36:32+00:00,0,@NESVERLAND lampu mati,1909933443905142854,,NESVERLAND,in,,0,0,0,https://x.com/fafasll/status/1909933443905142854,1697468149644636160,fafasll,lampu mati,negative,0.9991196990013123
1909598379904311670,2025-04-09 11:26:23+00:00,0,@GOAL_ID aku sudah muak,1909930888177262704,,GOAL_ID,in,,0,0,0,https://x.com/fafasll/status/1909930888177262704,1697468149644636160,fafasll,muak,negative,0.9961940050125122
1909868965612208643,2025-04-09 11:08:53+00:00,2,@idextratime coach bima gak cocok ngelatih,1909926485391253512,,idextratime,in,,0,0,0,https://x.com/fafasll/status/1909926485391253512,1697468149644636160,fafasll,coach bima cocok ngelatih,positive,0.8394221067428589
1909912998484865368,2025-04-09 11:07:27+00:00,0,@tanyarlfes pantas udh gak ada lagi,1909926125675196705,,tanyarlfes,in,,0,0,0,https://x.com/fafasll/status/1909926125675196705,1697468149644636160,fafasll,pantas udh,negative,0.99125075340271
1909742099668648334,2025-04-09 11:04:16+00:00,0,@isnansayyidinaa duit abis waktunya kerja lagi,1909925325493928403,,isnansayyidinaa,in,,0,0,0,https://x.com/fafasll/status/1909925325493928403,1697468149644636160,fafasll,duit abis waktu kerja,negative,0.9960070252418518
1909896601377579334,2025-04-09 10:57:32+00:00,0,@mlbbfess pernah,1909923627249897913,,mlbbfess,in,,0,0,0,https://x.com/fafasll/status/1909923627249897913,1697468149644636160,fafasll,pernah,positive,0.9408328533172607
1909881251898798503,2025-04-09 10:17:58+00:00,0,@volleyballidn bah jua,1909913673075687525,,volleyballidn,in,,0,0,0,https://x.com/fafasll/status/1909913673075687525,1697468149644636160,fafasll,bah jua,positive,0.8886504769325256
1909890723161538641,2025-04-09 08:48:06+00:00,0,@andikadikun GM bos,1909891056608715075,,andikadikun,in,,0,0,0,https://x.com/deny041020/status/1909891056608715075,1792273912484757504,deny041020,bos,positive,0.9755555391311646
1909881283750379683,2025-04-09 08:09:16+00:00,0,kenapa ada patrick kluivert?,1909881283750379683,,,in,,0,0,0,https://x.com/cawyena/status/1909881283750379683,1760904634972172289,cawyena,patrick kluivert,negative,0.964324951171875
1909706639399436391,2025-04-09 07:49:38+00:00,0,@adeemulya saatnya ganti patrick kluivert https://t.co/pSUqD9YSpA,1909876341828427897,https://pbs.twimg.com/media/GoE-aUfbkAA0j5H.jpg,adeemulya,in,,0,0,0,https://x.com/yanangPras/status/1909876341828427897,177940583,yanangPras,ganti patrick kluivert,negative,0.9983313679695129
1909859211275874689,2025-04-09 06:41:34+00:00,0,PATRICK KLUIVERT HARUS SIAPKAN TIMNAS INDONESIA DARI SEKARANG | OKESIH! ... https://t.co/nbBsgwYJ4u via @YouTube,1909859211275874689,,,in,,0,0,0,https://x.com/Ockysaputraa/status/1909859211275874689,387469628,Ockysaputraa,patrick kluivert siap timnas indonesia sekarang okesih via,negative,0.8657487034797668
1909316958228709735,2025-04-09 06:27:53+00:00,0,@kamar_agung masih ada Vietnam,1909855770336018847,,kamar_agung,in,,0,0,0,https://x.com/fafasll/status/1909855770336018847,1697468149644636160,fafasll,vietnam,positive,0.6521949768066406
1909600486413554102,2025-04-09 06:23:08+00:00,0,@neVerAl0nely Yudas apaan,1909854572484739352,,neVerAl0nely,in,,0,0,0,https://x.com/fafasll/status/1909854572484739352,1697468149644636160,fafasll,yudas apa,negative,0.9795042872428894
1909828679972139047,2025-04-09 06:20:51+00:00,0,@tanyarlfes new sepatu aja kalo new celana gak bisa,1909853999072981075,,tanyarlfes,in,,0,0,0,https://x.com/fafasll/status/1909853999072981075,1697468149644636160,fafasll,new sepatu aja kalo new celana,negative,0.4994417726993561
1909838734335287559,2025-04-09 06:18:28+00:00,0,@tanyakanrl Telkomsel korupsi kouta bjir,1909853399132389424,,tanyakanrl,in,,0,1,0,https://x.com/fafasll/status/1909853399132389424,1697468149644636160,fafasll,telkomsel korupsi kouta bjir,negative,0.9311037659645081
1909244773883695266,2025-04-09 04:55:52+00:00,0,@VPriharyadi @90sfootball Pemain di foto Ajax 1993 itu sepertinya termasuk Clarence Seedorf dan Patrick Kluivert serta Edgar Davids Frank de Boer dan Ronald de Boer. Mereka bagian dari akademi muda Ajax yang terkenal De Toekomst dan jadi bintang di era itu. Pemain di foto Ajax 1993: Clarence https://t.co/ttgYgMk0Dg,1909832611087655155,https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg,VPriharyadi,in,,0,0,0,https://x.com/grok/status/1909832611087655155,1720665183188922368,grok,main foto ajax masuk clarence seedorf patrick kluivert edgar davids frank boer ronald boer akademi muda ajax kenal toekomst bintang era main foto ajax clarence,negative,0.8849049806594849
1909711531602067601,2025-04-09 04:37:48+00:00,0,@dienu050 @idextratime Bahasa query-nya Indonesia jadi saya jawab dalam bahasa yang sama. Cara main Inter Milan yang counter-attack memang efektif seperti kemenangan 2-1 lawan Bayern. Tapi Patrick Kluivert lagi dorong Timnas Indonesia ke arah total football possession dan pressing tinggi sesuai gaya,1909828067800850581,,dienu050,in,,0,0,0,https://x.com/grok/status/1909828067800850581,1720665183188922368,grok,bahasa query indonesia jawab bahasa sama cara main inter mil counter attack memang efektif menang lawan bayern patrick kluivert dorong timnas indonesia arah total football possession pressing tinggi sesuai gaya,positive,0.865164041519165
1909532820940493134,2025-04-09 03:37:24+00:00,0,@HoldenKlasik Ini Gibran dengan Patrick Kluivert?,1909812867161080264,,HoldenKlasik,in,,0,0,0,https://x.com/abjadbiru/status/1909812867161080264,4129929672,abjadbiru,gibran patrick kluivert,negative,0.975222647190094
1909784519278030983,2025-04-09 01:44:46+00:00,0,Menurutku sama casenya dengan Pelatih kepala: Patrick Kluivert Asisten pelatih: Alex Pastoor,1909784519278030983,,,in,,0,0,0,https://x.com/gdedharma_/status/1909784519278030983,793718012,gdedharma_,turut sama case latih kepala patrick kluivert asisten latih alex pastoor,negative,0.9989966750144958
1909775655132344793,2025-04-09 01:09:32+00:00,0,Pas nongki sama barudak pernah bahas soal ini intinya bung hatta itu tipe pemikir n bung karno tipe eksekutor In football terms Bung hatta = Alex Pastoor Bung karno = Patrick Kluivert,1909775655132344793,,,in,,0,0,0,https://x.com/rnywhyyy/status/1909775655132344793,766997474,rnywhyyy,pas nongki sama barudak pernah bahas soal inti bung hatta tipe pikir bung karno tipe eksekutor football terms bung hatta alex pastoor bung karno patrick kluivert,negative,0.988720715045929
1909532820940493134,2025-04-09 00:43:37+00:00,3,@gondang_legi @HoldenKlasik Sama patrick kluivert gak sih ,1909769133954404378,,gondang_legi,in,,0,0,0,https://x.com/lukepomulusih/status/1909769133954404378,582760831,lukepomulusih,sama patrick kluivert sih,positive,0.5348514318466187
1909767775859752994,2025-04-09 00:38:14+00:00,1,Timnas Indonesia Patrick Kluivert dan Piala Dunia U17 Qatar 2025 https://t.co/b9C5d68AwY @kompasiana,1909767775859752994,,,in,,0,0,0,https://x.com/hensa17/status/1909767775859752994,1376661386,hensa17,timnas indonesia patrick kluivert piala dunia qatar,negative,0.9882296323776245
1909527947070918906,2025-04-08 23:14:16+00:00,0,@tanyarlfes mungkin ini bagai patrick kluivert dan alex pastoor,1909746647632167332,,tanyarlfes,in,,0,0,0,https://x.com/WianiKenny84356/status/1909746647632167332,1708041533721804800,WianiKenny84356,mungkin bagai patrick kluivert alex pastoor,negative,0.9944666028022766
1909743106620375113,2025-04-08 23:00:12+00:00,1,Sabar ya Sasya tenang nanti si Ancelotti itu diganti sama Patrick Kluivert.,1909743106620375113,,,in,,0,0,0,https://x.com/Thisnotflag/status/1909743106620375113,1209905353019670528,Thisnotflag,sabar sasya tenang ancelotti ganti sama patrick kluivert,negative,0.961718738079071
1909718271290753490,2025-04-08 22:48:32+00:00,2,@realmadridindo1 Mampus lu Ancelotti bentar lagi diganti Patrick Kluivert,1909740170846650785,,realmadridindo1,in,,0,0,0,https://x.com/namjoiun/status/1909740170846650785,923492713453858816,namjoiun,mampus ancelotti bentar ganti patrick kluivert,negative,0.9987040758132935
1909627281875910797,2025-04-08 15:19:57+00:00,1,Mengapa Pemain Timnas Indonesia Asnawi Mangkualam Dicoret Patrick Kluivert https://t.co/d3ai612ttk,1909627281875910797,,,in,,0,0,0,https://x.com/RajoAmeh2025/status/1909627281875910797,1898136044010356736,RajoAmeh2025,main timnas indonesia asnawi mangkualam coret patrick kluivert,negative,0.998534083366394
1909576320004341815,2025-04-08 14:51:22+00:00,23,@SianiparRismon Kalau terbukti penipuan kita minta JKW jadi pelatih timnas PSSI gantikan Patrick Kluivert spy JKW bisa ajarkan timnas cara2 tipu pemain lawan .,1909620086698393660,,SianiparRismon,in,,0,0,0,https://x.com/TangguhMuj14613/status/1909620086698393660,1728758849363156992,TangguhMuj14613,kalau bukti tipu minta jkw latih timnas pssi ganti patrick kluivert spy jkw ajar timnas cara tipu main lawan,negative,0.9968307614326477
1909598955874533742,2025-04-08 13:54:18+00:00,0,@PSSleman Pelatih fisik tak kiro Patrick Kluivert ,1909605726575837651,,PSSleman,in,,0,0,0,https://x.com/Iqbalnuandra/status/1909605726575837651,1843514829715447808,Iqbalnuandra,latih fisik tak kiro patrick kluivert,negative,0.9858176112174988
1909592065555431501,2025-04-08 13:00:01+00:00,0,Kata-kata Patrick Kluivert Usai Timnas Indonesia U-17 Lolos ke Piala Dunia #pialadunia #selasa #timnasindonesia #patrickkluivert #beritanasional https://t.co/ayF398FQzK,1909592065555431501,,,in,,0,0,0,https://x.com/NasionalBerita_/status/1909592065555431501,1769451991124832257,NasionalBerita_,kata kata patrick kluivert usai timnas indonesia lolos piala dunia,negative,0.9954578876495361
1909561873139220717,2025-04-08 11:28:31+00:00,0,@banjarbase gasan napa jua menyadap wa sorang,1909569038784864744,,banjarbase,in,,0,0,0,https://x.com/fafasll/status/1909569038784864744,1697468149644636160,fafasll,gas napa jua sadap sorang,negative,0.9127808809280396
1909292108139446709,2025-04-08 11:26:05+00:00,0,@ucok_argh @garistengah_id @garistengah_id @grok Maksudnya Nova Arianto berhasil bawa tim U-17 Indonesia lolos ke Piala Dunia U-17 2025 lewat kualifikasi pertama kali secara kompetitif. Tapi dia bukan pelatih tim senior yang masih berjuang di kualifikasi Piala Dunia 2026 bareng Patrick Kluivert. Jadi ,1909568424218407370,,ucok_argh,in,,0,0,0,https://x.com/grok/status/1909568424218407370,1720665183188922368,grok,maksud nova arianto hasil bawa tim indonesia lolos piala dunia lewat kualifikasi pertama kali kompetitif bukan latih tim senior juang kualifikasi piala dunia bareng patrick kluivert,negative,0.9990665316581726
1909554634211181041,2025-04-08 11:23:32+00:00,0,@sukasukanetizen aku tak bisa hidup tanpa mu,1909567786357252131,,sukasukanetizen,in,,0,0,0,https://x.com/fafasll/status/1909567786357252131,1697468149644636160,fafasll,tak hidup,negative,0.9855805039405823
1909534280880959921,2025-04-08 11:22:33+00:00,0,@tanyarlfes wah bener juga yah,1909567535395012625,,tanyarlfes,in,,0,0,0,https://x.com/fafasll/status/1909567535395012625,1697468149644636160,fafasll,wah bener yah,positive,0.9430869221687317
1909546814245597357,2025-04-08 11:16:42+00:00,0,@tanyarlfes masih sebentar itu,1909566065912537370,,tanyarlfes,in,,0,0,0,https://x.com/fafasll/status/1909566065912537370,1697468149644636160,fafasll,sebentar,positive,0.922051191329956
1909386870712418468,2025-04-08 11:13:14+00:00,0,@TriyonoMpg berak di celanan,1909565191404335322,,TriyonoMpg,in,,0,0,0,https://x.com/fafasll/status/1909565191404335322,1697468149644636160,fafasll,berak celanan,negative,0.998261034488678
1909564956955361285,2025-04-08 11:12:18+00:00,1,https://t.co/L4f9oQIdJD Reaksi Patrick Kluivert Lihat Timnas U-17 ke Piala Dunia https://t.co/i8B1tJj3YT,1909564956955361285,https://pbs.twimg.com/media/GoAjNWibwAMS_pw.jpg,,in,,0,0,0,https://x.com/Football5star/status/1909564956955361285,3188392104,Football5star,reaksi patrick kluivert lihat timnas piala dunia,negative,0.9963034391403198
1909453726374674472,2025-04-08 11:08:55+00:00,0,@_wangseok udah di pase mau gila,1909564104089727301,,_wangseok,in,,0,0,0,https://x.com/fafasll/status/1909564104089727301,1697468149644636160,fafasll,udah pase mau gila,negative,0.9992934465408325
1909563174078365752,2025-04-08 11:05:13+00:00,0,Timnas U-17 Lolos Piala Dunia Patrick Kluivert Beri Ucapan Selamat https://t.co/kF2jLhTC8Q,1909563174078365752,,,in,,0,0,0,https://x.com/eepkhunaefi/status/1909563174078365752,95118308,eepkhunaefi,timnas lolos piala dunia patrick kluivert beri ucap selamat,negative,0.9952607750892639
1909220572417884489,2025-04-08 10:52:58+00:00,0,@switieess kelas emang cencer,1909560093336911980,,switieess,in,,0,0,0,https://x.com/fafasll/status/1909560093336911980,1697468149644636160,fafasll,kelas emang cencer,negative,0.992519736289978
1909515169665020339,2025-04-08 07:54:28+00:00,0,https://t.co/8oVRRT0iFU IPOL.ID- Timnas Indonesia U-17 telah memastikan diri lolos ke Piala Dunia U-17 2025. Keberhasilan ini juga menjadi perhatian pelatih Timnas Indonesia Patrick Kluivert yang turut memberikan ucapan selamat atas pencapaian tersebut. #timnasu17 #ipol https://t.co/eg3goXRlFQ,1909515169665020339,https://pbs.twimg.com/media/Gn_1ux_bwAEAem2.jpg,,in,,0,0,0,https://x.com/ipoldotid/status/1909515169665020339,1407567917537894407,ipoldotid,ipol timnas indonesia diri lolos piala dunia hasil perhati latih timnas indonesia patrick kluivert turut beri ucap selamat atas capai sebut,negative,0.9972112774848938
1909510153193370062,2025-04-08 07:34:32+00:00,16,Timnas Indonesia U-17 lolos ke Piala Dunia U-17 Patrick Kluivert sebagai pelatih skuad Garuda senior memberikan sanjungan ke Nova Arianto yang sukses membawa Garuda Muda terbang tinggi ke pentas dunia. #TimnasIndonesia #PatrickKluivert #NovaArianto #Sepakbola #Asumsico https://t.co/3onFwYrplF,1909510153193370062,https://pbs.twimg.com/media/Gn_xLwPbwAEc8so.jpg,,in,,0,1,1,https://x.com/asumsico/status/1909510153193370062,829366551446818816,asumsico,timnas indonesia lolos piala dunia patrick kluivert latih skuad garuda senior beri sanjung nova arianto sukses bawa garuda muda terbang tinggi pentas dunia,negative,0.6854991912841797
1909490893440348189,2025-04-08 06:18:00+00:00,3,Timnas Indonesia U-17 Lolos ke Piala Dunia U-17 2025 Patrick Kluivert Apresiasi Performa Gemilang di Piala Asia https://t.co/b7yEts36f6,1909490893440348189,,,in,,0,0,0,https://x.com/jawapos/status/1909490893440348189,2392460208,jawapos,timnas indonesia lolos piala dunia patrick kluivert apresiasi performa gemilang piala asia,positive,0.9224057793617249
1909490603492065324,2025-04-08 06:16:51+00:00,2,Timnas Indonesia U-17 Tembus Piala Dunia Ini Respons Patrick Kluivert https://t.co/EaDKjUaOEl,1909490603492065324,,,in,,0,0,0,https://x.com/Beritasatu/status/1909490603492065324,154102750,Beritasatu,timnas indonesia tembus piala dunia respons patrick kluivert,negative,0.9869223237037659
1909480419973607848,2025-04-08 05:36:23+00:00,0,sejak kapan indo bisa lolos ke pildun tanpa harus jadi tuan rumah dahulu ? iyaa betul sejak era pak erik tohir dan patrick kluivert mantap terimakasih pak @erickthohir @PSSI,1909480419973607848,,,in,,0,0,0,https://x.com/sir_traderx/status/1909480419973607848,1720544832,sir_traderx,sejak kapan indo lolos pildun tuan rumah iyaa betul sejak era pak erik tohir patrick kluivert mantap terimakasih pak,positive,0.9911143779754639
1909469389981925709,2025-04-08 04:52:33+00:00,0,Timnas Indonesia U-17 Lolos Piala Dunia Patrick Kluivert: Pencapaian Luar Biasa https://t.co/jRe5c8jMYS,1909469389981925709,,,in,,0,0,0,https://x.com/sinpotv/status/1909469389981925709,1012174601055449088,sinpotv,timnas indonesia lolos piala dunia patrick kluivert capai luar biasa,positive,0.8701355457305908
1909161770171720051,2025-04-08 04:43:34+00:00,0,@tanyakanrl Kamu bisa mulai obrolan dgn pertanyaan basa basi menurut kamu Patrick Kluivert itu gimana? ,1909467131252797590,,tanyakanrl,in,,0,0,0,https://x.com/Rozriver21/status/1909467131252797590,1458595810673762307,Rozriver21,mulai obrol basa basi patrick kluivert gimana,negative,0.8179132342338562
1909403953416298755,2025-04-08 04:41:12+00:00,0,@SiaranBolaLive Keren banget coach Nova pasti belajar banyak dr Patrick Kluivert,1909466531773530533,,SiaranBolaLive,in,,0,0,0,https://x.com/epic_bro77/status/1909466531773530533,197311455,epic_bro77,keren banget coach nova ajar banyak patrick kluivert,positive,0.9972471594810486
1909465176061231369,2025-04-08 04:35:48+00:00,0,Belum melihat kedisiplinan era Patrick kluivert! Dulu tuh ada alfred riedl juga disiplin kek sty. Gua pengin timnas diajari disiplin. Kek hansi tuh keren bgt!,1909465176061231369,,,in,,0,0,0,https://x.com/KharizaWahyu/status/1909465176061231369,1205457919698800642,KharizaWahyu,lihat disiplin era patrick kluivert dulu tuh alfred riedl disiplin kek sty gua pengin timnas ajar disiplin kek hansi tuh keren bgt,positive,0.9969134330749512
1909304189370683847,2025-04-08 02:09:14+00:00,0,@HarunNasikin @unmagnetism @idn_abroad Gak mungkin Luiz Felipe Scolari melatih Indonesia di Piala AFF 2024 soalnya turnamennya udah kelar Januari 2025. Indonesia sekarang dilatih Patrick Kluivert sejak Januari 2025 dan gak ada kabar Scolari bakal gantian. Dia terakhir melatih Atlético Mineiro sampe Maret 2024 dan https://t.co/oYKvu8z50l,1909428289355076080,https://pbs.twimg.com/media/GnglrEPaIAA-yGm.jpg,HarunNasikin,in,,0,0,0,https://x.com/grok/status/1909428289355076080,1720665183188922368,grok,mungkin luiz felipe scolari latih indonesia piala aff soal turnamen udah kelar januari indonesia sekarang latih patrick kluivert sejak januari kabar scolari bakal ganti akhir latih atl tico mineiro sampe maret,negative,0.995672881603241
1908758261261885877,2025-04-08 00:32:07+00:00,1,@Belok_dong Towel anti banget sama STY. Nova dibawa bawa padahal Patrick Kluivert saja memuji STY sudah mengangkat level sepakbola Indonesia.Fantastic job katanya.,1909403849426928125,,Belok_dong,in,,0,0,0,https://x.com/smbc243/status/1909403849426928125,1505695678885863425,smbc243,towel anti banget sama sty nova bawa bawa padahal patrick kluivert puji sty angkat level sepakbola indonesia fantastic job kata,positive,0.9928308129310608
1909292163806249471,2025-04-08 00:28:12+00:00,0,@NormanB99623558 @Masagitusihya @erickthohir @ariantonova Halo! Sepertinya Erick Thohir tidak akan mengganti Nova Arianto karena Nova melatih tim U-17 bukan timnas senior. Pelatih senior saat ini adalah Patrick Kluivert ditunjuk Januari 2025 dan belum ada kabar perubahan. Klaim soal audisi pelatih saat hari raya seperti Lebaran juga https://t.co/AWfdt8uAJe,1909402863496741205,https://pbs.twimg.com/media/Gmq54W5a0AAZoCX.jpg,NormanB99623558,in,,0,0,0,https://x.com/grok/status/1909402863496741205,1720665183188922368,grok,halo erick thohir ganti nova arianto nova latih tim bukan timnas senior latih senior patrick kluivert tunjuk januari kabar ubah klaim soal audisi latih hari raya lebaran,negative,0.9988657236099243
1909402342216417480,2025-04-08 00:26:08+00:00,8,Timnas U17 Indonesia dalam menembus perempat final Piala Asia U17 2025 dan mengamankan tiket ke Piala Dunia U17 2025 mendapat perhatian dari pelatih Timnas Indonesia senior Patrick Kluivert. ~LL #TimnasU17 #PialaDunia https://t.co/DC0dYVNsdY,1909402342216417480,,,in,,1,0,0,https://x.com/kompascom/status/1909402342216417480,23343960,kompascom,timnas indonesia tembus empat final piala asia aman tiket piala dunia perhati latih timnas indonesia senior patrick kluivert,negative,0.9984580278396606
